date,food_item,food_category,quantity_prepared,quantity_sold,quantity_wasted,day_of_week,is_weekend,weather,temperature,special_event,customer_count,month,unit_cost,total_cost,waste_cost
2025-06-04,Ice Cream,desserts,34.97,28.77,6.27,Wednesday,0,cloudy,16.2,none,170,6,5.07,177.16,31.74
2025-06-04,Onion Rings,sides,48.86,33.2,15.75,Wednesday,0,cloudy,16.2,none,170,6,8.05,393.22,126.71
2025-06-04,Tomato Soup,soups,16.66,13.02,3.57,Wednesday,0,cloudy,16.2,none,170,6,13.58,226.37,48.51
2025-06-05,Grilled Chicken,mains,34.18,23.78,9.43,Thursday,0,stormy,27.3,none,112,6,12.47,426.38,117.65
2025-06-05,Paneer,mains,55.69,46.17,9.29,Thursday,0,stormy,27.3,none,112,6,14.1,784.96,130.88
2025-06-05,Pasta ,mains,37.15,30.53,6.6,Thursday,0,stormy,27.3,none,112,6,11.23,417.29,74.16
2025-06-05,Margherita Pizza,mains,54.54,35.8,16.98,Thursday,0,stormy,27.3,none,112,6,9.22,502.77,156.52
2025-06-05,Chocolate Cake,desserts,25.1,18.71,6.23,Thursday,0,stormy,27.3,none,112,6,14.35,360.22,89.48
2025-06-05,Cake,desserts,16.18,11.5,4.49,Thursday,0,stormy,27.3,none,112,6,8.03,130.0,36.05
2025-06-05,French Fries,sides,31.05,22.14,8.37,Thursday,0,stormy,27.3,none,112,6,3.18,98.78,26.62
2025-06-05,Garlic Bread,sides,21.53,15.17,5.89,Thursday,0,stormy,27.3,none,112,6,3.34,71.87,19.66
2025-06-05,Corn Soup,soups,9.18,8.65,0.53,Thursday,0,stormy,27.3,none,112,6,14.47,132.83,7.61
2025-06-05,Burger,mains,47.49,35.79,11.07,Thursday,0,stormy,27.3,none,112,6,7.01,333.02,77.65
2025-06-05,Fish,mains,50.48,39.43,10.01,Thursday,0,stormy,27.3,none,112,6,6.85,345.6,68.56
2025-06-05,Salad,salads,17.32,13.19,4.14,Thursday,0,stormy,27.3,none,112,6,9.87,170.95,40.82
2025-06-05,Ice Cream,desserts,19.84,16.13,3.85,Thursday,0,stormy,27.3,none,112,6,10.55,209.25,40.59
2025-06-05,Onion Rings,sides,26.73,18.27,8.76,Thursday,0,stormy,27.3,none,112,6,3.21,85.8,28.12
2025-06-05,Tomato Soup,soups,7.84,7.43,0.42,Thursday,0,stormy,27.3,none,112,6,3.5,27.43,1.48
2025-06-06,Grilled Chicken,mains,61.94,52.41,8.85,Friday,0,rainy,28.4,none,136,6,4.04,250.22,35.73
2025-06-06,Paneer,mains,43.26,33.78,9.24,Friday,0,rainy,28.4,none,136,6,9.84,425.75,90.99
2025-06-06,Pasta ,mains,60.63,51.41,8.86,Friday,0,rainy,28.4,none,136,6,8.41,509.87,74.49
2025-06-06,Margherita Pizza,mains,43.26,30.5,12.45,Friday,0,rainy,28.4,none,136,6,9.99,432.04,124.3
2025-06-06,Chocolate Cake,desserts,24.59,18.85,5.7,Friday,0,rainy,28.4,none,136,6,9.48,233.09,54.02
2025-06-06,Cake,desserts,29.68,22.34,6.99,Friday,0,rainy,28.4,none,136,6,3.12,92.69,21.84
2025-06-06,French Fries,sides,29.78,23.85,6.51,Friday,0,rainy,28.4,none,136,6,10.65,317.01,69.31
2025-06-06,Garlic Bread,sides,25.19,19.29,5.65,Friday,0,rainy,28.4,none,136,6,11.02,277.45,62.24
2025-06-06,Corn Soup,soups,16.12,13.4,2.96,Friday,0,rainy,28.4,none,136,6,6.93,111.73,20.52
2025-06-06,Burger,mains,52.49,34.71,17.85,Friday,0,rainy,28.4,none,136,6,3.99,209.34,71.21
2025-06-06,Fish,mains,66.77,49.74,17.83,Friday,0,rainy,28.4,none,136,6,4.7,313.97,83.84
2025-06-06,Salad,salads,24.18,16.93,7.76,Friday,0,rainy,28.4,none,136,6,7.37,178.24,57.16
2025-06-06,Ice Cream,desserts,27.9,19.48,8.0,Friday,0,rainy,28.4,none,136,6,12.89,359.73,103.16
2025-06-06,Onion Rings,sides,24.64,17.38,7.12,Friday,0,rainy,28.4,none,136,6,12.86,316.79,91.62
2025-06-06,Tomato Soup,soups,16.65,11.71,5.17,Friday,0,rainy,28.4,none,136,6,8.96,149.21,46.3
2025-06-07,Grilled Chicken,mains,117.84,76.74,38.67,Saturday,1,sunny,13.9,none,290,6,8.28,976.05,320.3
2025-06-07,Paneer,mains,112.36,82.71,30.98,Saturday,1,sunny,13.9,none,290,6,10.86,1219.88,336.29
2025-06-07,Pasta ,mains,125.27,84.2,40.59,Saturday,1,sunny,13.9,none,290,6,13.81,1729.46,560.44
2025-06-07,Margherita Pizza,mains,122.79,98.75,26.0,Saturday,1,sunny,13.9,none,290,6,4.57,560.88,118.78
2025-06-07,Chocolate Cake,desserts,60.22,42.54,19.39,Saturday,1,sunny,13.9,none,290,6,7.4,445.55,143.48
2025-06-07,Cake,desserts,55.34,44.96,10.6,Saturday,1,sunny,13.9,none,290,6,9.75,539.49,103.35
2025-06-07,French Fries,sides,79.83,66.84,14.05,Saturday,1,sunny,13.9,none,290,6,5.5,438.67,77.23
2025-06-07,Garlic Bread,sides,51.35,42.03,8.64,Saturday,1,sunny,13.9,none,290,6,6.93,355.9,59.9
2025-06-07,Corn Soup,soups,28.32,22.49,5.88,Saturday,1,sunny,13.9,none,290,6,12.42,351.66,72.97
2025-06-07,Burger,mains,118.25,78.31,38.01,Saturday,1,sunny,13.9,none,290,6,14.04,1660.6,533.76
2025-06-07,Fish,mains,121.68,91.1,30.46,Saturday,1,sunny,13.9,none,290,6,8.65,1052.54,263.45
2025-06-07,Salad,salads,39.19,33.89,5.48,Saturday,1,sunny,13.9,none,290,6,5.83,228.52,31.96
2025-06-07,Ice Cream,desserts,62.15,46.64,14.72,Saturday,1,sunny,13.9,none,290,6,3.47,215.4,51.01
2025-06-07,Onion Rings,sides,60.76,50.42,9.47,Saturday,1,sunny,13.9,none,290,6,10.26,623.19,97.13
2025-06-07,Tomato Soup,soups,27.98,18.93,8.61,Saturday,1,sunny,13.9,none,290,6,12.2,341.37,105.08
2025-06-08,Grilled Chicken,mains,40.72,28.55,12.63,Sunday,1,stormy,20.7,none,129,6,6.42,261.42,81.05
2025-06-08,Paneer,mains,45.33,37.27,8.18,Sunday,1,stormy,20.7,none,129,6,3.37,152.71,27.55
2025-06-08,Pasta ,mains,37.24,29.13,7.57,Sunday,1,stormy,20.7,none,129,6,12.06,449.01,91.3
2025-06-08,Margherita Pizza,mains,38.74,28.45,9.39,Sunday,1,stormy,20.7,none,129,6,3.99,154.41,37.4
2025-06-08,Chocolate Cake,desserts,30.15,23.84,6.16,Sunday,1,stormy,20.7,none,129,6,9.54,287.78,58.82
2025-06-08,Cake,desserts,30.65,22.95,7.03,Sunday,1,stormy,20.7,none,129,6,12.19,373.51,85.66
2025-06-08,French Fries,sides,33.77,26.95,7.34,Sunday,1,stormy,20.7,none,129,6,8.26,278.8,60.59
2025-06-08,Garlic Bread,sides,22.62,15.64,7.32,Sunday,1,stormy,20.7,none,129,6,5.73,129.67,41.97
2025-06-08,Corn Soup,soups,10.9,9.78,1.05,Sunday,1,stormy,20.7,none,129,6,12.87,140.26,13.47
2025-06-08,Burger,mains,36.56,28.77,7.5,Sunday,1,stormy,20.7,none,129,6,4.63,169.44,34.78
2025-06-08,Fish,mains,37.21,27.33,9.88,Sunday,1,stormy,20.7,none,129,6,6.27,233.2,61.92
2025-06-08,Salad,salads,14.09,9.4,4.9,Sunday,1,stormy,20.7,none,129,6,11.57,163.01,56.63
2025-06-08,Ice Cream,desserts,21.32,15.96,5.24,Sunday,1,stormy,20.7,none,129,6,11.98,255.43,62.79
2025-06-08,Onion Rings,sides,33.24,23.86,8.46,Sunday,1,stormy,20.7,none,129,6,10.27,341.54,86.91
2025-06-08,Tomato Soup,soups,13.99,12.59,1.46,Sunday,1,stormy,20.7,none,129,6,10.21,142.87,14.89
2025-06-09,Grilled Chicken,mains,81.57,59.15,22.85,Monday,0,sunny,16.6,none,251,6,7.96,649.41,181.95
2025-06-09,Paneer,mains,82.68,60.26,23.45,Monday,0,sunny,16.6,none,251,6,8.36,691.58,196.12
2025-06-09,Pasta ,mains,95.24,64.38,33.59,Monday,0,sunny,16.6,none,251,6,5.24,499.5,176.15
2025-06-09,Margherita Pizza,mains,90.79,75.51,16.26,Monday,0,sunny,16.6,none,251,6,9.47,859.95,154.05
2025-06-09,Chocolate Cake,desserts,57.79,41.28,15.26,Monday,0,sunny,16.6,none,251,6,9.27,535.48,141.36
2025-06-09,Cake,desserts,36.9,25.97,10.53,Monday,0,sunny,16.6,none,251,6,13.26,489.22,139.63
2025-06-09,French Fries,sides,66.43,45.55,19.32,Monday,0,sunny,16.6,none,251,6,6.87,456.19,132.67
2025-06-09,Garlic Bread,sides,72.57,60.43,12.95,Monday,0,sunny,16.6,none,251,6,4.88,354.27,63.21
2025-06-09,Corn Soup,soups,17.76,12.7,4.85,Monday,0,sunny,16.6,none,251,6,4.63,82.3,22.48
2025-06-09,Burger,mains,80.76,55.87,24.07,Monday,0,sunny,16.6,none,251,6,12.79,1033.07,307.87
2025-06-09,Fish,mains,83.51,61.91,23.63,Monday,0,sunny,16.6,none,251,6,10.64,888.85,251.54
2025-06-09,Salad,salads,41.86,37.13,4.63,Monday,0,sunny,16.6,none,251,6,9.95,416.49,46.12
2025-06-09,Ice Cream,desserts,56.82,47.28,9.01,Monday,0,sunny,16.6,none,251,6,5.39,306.26,48.54
2025-06-09,Onion Rings,sides,69.3,51.39,18.68,Monday,0,sunny,16.6,none,251,6,12.01,832.11,224.29
2025-06-09,Tomato Soup,soups,17.75,13.66,3.72,Monday,0,sunny,16.6,none,251,6,4.14,73.48,15.42
2025-06-10,Grilled Chicken,mains,44.43,28.94,14.16,Tuesday,0,stormy,20.0,none,136,6,6.88,305.6,97.4
2025-06-10,Paneer,mains,49.01,36.1,12.25,Tuesday,0,stormy,20.0,none,136,6,6.97,341.49,85.37
2025-06-10,Pasta ,mains,68.35,48.41,21.1,Tuesday,0,stormy,20.0,none,136,6,12.39,846.63,261.33
2025-06-10,Margherita Pizza,mains,62.65,50.34,11.1,Tuesday,0,stormy,20.0,none,136,6,4.66,292.21,51.77
2025-06-10,Chocolate Cake,desserts,23.41,19.77,3.49,Tuesday,0,stormy,20.0,none,136,6,8.03,187.99,28.05
2025-06-10,Cake,desserts,33.39,23.44,9.91,Tuesday,0,stormy,20.0,none,136,6,12.22,407.96,121.13
2025-06-10,French Fries,sides,44.14,36.61,7.83,Tuesday,0,stormy,20.0,none,136,6,11.92,525.99,93.36
2025-06-10,Garlic Bread,sides,24.92,17.16,7.78,Tuesday,0,stormy,20.0,none,136,6,12.86,320.55,100.14
2025-06-10,Corn Soup,soups,13.67,11.82,1.84,Tuesday,0,stormy,20.0,none,136,6,9.1,124.39,16.72
2025-06-10,Burger,mains,60.1,47.18,12.64,Tuesday,0,stormy,20.0,none,136,6,4.97,298.79,62.83
2025-06-10,Fish,mains,70.3,54.51,14.66,Tuesday,0,stormy,20.0,none,136,6,10.38,729.89,152.21
2025-06-10,Salad,salads,22.83,16.41,6.79,Tuesday,0,stormy,20.0,none,136,6,5.4,123.21,36.66
2025-06-10,Ice Cream,desserts,32.12,21.45,10.75,Tuesday,0,stormy,20.0,none,136,6,4.75,152.57,51.05
2025-06-10,Onion Rings,sides,27.7,19.55,8.52,Tuesday,0,stormy,20.0,none,136,6,3.05,84.4,25.95
2025-06-10,Tomato Soup,soups,11.71,10.78,0.91,Tuesday,0,stormy,20.0,none,136,6,3.36,39.37,3.05
2025-06-11,Grilled Chicken,mains,97.09,77.12,19.41,Wednesday,0,rainy,28.1,none,192,6,9.2,893.42,178.63
2025-06-11,Paneer,mains,56.88,47.35,10.05,Wednesday,0,rainy,28.1,none,192,6,13.23,752.53,132.92
2025-06-11,Pasta ,mains,81.26,63.5,19.33,Wednesday,0,rainy,28.1,none,192,6,6.49,527.43,125.49
2025-06-11,Margherita Pizza,mains,82.11,60.04,23.29,Wednesday,0,rainy,28.1,none,192,6,5.63,462.05,131.04
2025-06-11,Chocolate Cake,desserts,39.54,32.46,7.67,Wednesday,0,rainy,28.1,none,192,6,5.42,214.35,41.59
2025-06-11,Cake,desserts,28.29,18.71,8.65,Wednesday,0,rainy,28.1,none,192,6,6.34,179.49,54.89
2025-06-11,French Fries,sides,42.17,28.91,13.64,Wednesday,0,rainy,28.1,none,192,6,6.74,284.1,91.88
2025-06-11,Garlic Bread,sides,35.34,25.88,8.62,Wednesday,0,rainy,28.1,none,192,6,12.66,447.61,109.11
2025-06-11,Corn Soup,soups,22.7,18.61,3.86,Wednesday,0,rainy,28.1,none,192,6,6.77,153.74,26.13
2025-06-11,Burger,mains,55.88,46.98,9.58,Wednesday,0,rainy,28.1,none,192,6,6.05,338.27,57.99
2025-06-11,Fish,mains,70.43,57.84,11.93,Wednesday,0,rainy,28.1,none,192,6,7.26,511.02,86.55
2025-06-11,Salad,salads,22.32,18.11,4.25,Wednesday,0,rainy,28.1,none,192,6,10.31,230.24,43.87
2025-06-11,Ice Cream,desserts,34.41,22.75,10.87,Wednesday,0,rainy,28.1,none,192,6,4.37,150.5,47.55
2025-06-11,Onion Rings,sides,60.54,47.58,12.47,Wednesday,0,rainy,28.1,none,192,6,8.38,507.3,104.49
2025-06-11,Tomato Soup,soups,21.5,16.68,5.25,Wednesday,0,rainy,28.1,none,192,6,7.29,156.73,38.24
2025-06-12,Grilled Chicken,mains,80.22,67.98,11.36,Thursday,0,rainy,21.3,none,183,6,13.3,1066.65,151.0
2025-06-12,Paneer,mains,69.57,52.61,17.41,Thursday,0,rainy,21.3,none,183,6,6.69,465.46,116.45
2025-06-12,Pasta ,mains,81.54,64.83,17.45,Thursday,0,rainy,21.3,none,183,6,14.87,1212.45,259.52
2025-06-12,Margherita Pizza,mains,91.87,71.2,22.0,Thursday,0,rainy,21.3,none,183,6,12.8,1175.81,281.64
2025-06-12,Chocolate Cake,desserts,40.18,30.77,8.71,Thursday,0,rainy,21.3,none,183,6,5.98,240.19,52.09
2025-06-12,Cake,desserts,27.07,22.89,4.04,Thursday,0,rainy,21.3,none,183,6,9.39,254.31,37.95
2025-06-12,French Fries,sides,49.75,39.73,10.96,Thursday,0,rainy,21.3,none,183,6,11.3,562.23,123.84
2025-06-12,Garlic Bread,sides,35.65,29.59,5.55,Thursday,0,rainy,21.3,none,183,6,3.4,121.36,18.89
2025-06-12,Corn Soup,soups,17.99,15.03,2.94,Thursday,0,rainy,21.3,none,183,6,3.34,60.05,9.8
2025-06-12,Burger,mains,64.7,52.87,11.56,Thursday,0,rainy,21.3,none,183,6,10.82,700.31,125.09
2025-06-12,Fish,mains,74.86,62.52,12.81,Thursday,0,rainy,21.3,none,183,6,3.61,270.33,46.27
2025-06-12,Salad,salads,28.44,23.03,5.86,Thursday,0,rainy,21.3,none,183,6,8.84,251.24,51.81
2025-06-12,Ice Cream,desserts,38.18,26.8,11.16,Thursday,0,rainy,21.3,none,183,6,5.41,206.64,60.4
2025-06-12,Onion Rings,sides,52.66,38.57,14.56,Thursday,0,rainy,21.3,none,183,6,8.68,457.05,126.38
2025-06-12,Tomato Soup,soups,20.29,14.41,5.51,Thursday,0,rainy,21.3,none,183,6,11.15,226.28,61.43
2025-06-13,Grilled Chicken,mains,57.87,46.79,12.02,Friday,0,cloudy,15.0,none,192,6,11.37,658.12,136.66
2025-06-13,Paneer,mains,65.37,55.17,10.2,Friday,0,cloudy,15.0,none,192,6,14.28,933.24,145.66
2025-06-13,Pasta ,mains,55.87,45.56,11.21,Friday,0,cloudy,15.0,none,192,6,6.59,367.93,73.79
2025-06-13,Margherita Pizza,mains,97.38,74.49,22.98,Friday,0,cloudy,15.0,none,192,6,11.28,1098.49,259.19
2025-06-13,Chocolate Cake,desserts,48.66,37.83,10.18,Friday,0,cloudy,15.0,none,192,6,13.58,660.84,138.24
2025-06-13,Cake,desserts,34.08,23.39,10.7,Friday,0,cloudy,15.0,none,192,6,5.76,196.46,61.7
2025-06-13,French Fries,sides,49.47,33.35,15.02,Friday,0,cloudy,15.0,none,192,6,3.98,197.03,59.82
2025-06-13,Garlic Bread,sides,62.17,43.22,17.59,Friday,0,cloudy,15.0,none,192,6,12.69,789.13,223.27
2025-06-13,Corn Soup,soups,19.05,13.86,5.6,Friday,0,cloudy,15.0,none,192,6,6.07,115.57,33.98
2025-06-13,Burger,mains,62.74,50.05,11.86,Friday,0,cloudy,15.0,none,192,6,8.13,509.96,96.37
2025-06-13,Fish,mains,74.02,59.77,13.88,Friday,0,cloudy,15.0,none,192,6,4.23,313.36,58.78
2025-06-13,Salad,salads,31.58,22.32,8.37,Friday,0,cloudy,15.0,none,192,6,4.68,147.63,39.12
2025-06-13,Ice Cream,desserts,42.9,35.47,7.87,Friday,0,cloudy,15.0,none,192,6,13.14,563.58,103.43
2025-06-13,Onion Rings,sides,41.85,33.34,9.29,Friday,0,cloudy,15.0,none,192,6,11.53,482.58,107.1
2025-06-13,Tomato Soup,soups,16.5,13.74,3.0,Friday,0,cloudy,15.0,none,192,6,13.55,223.54,40.6
2025-06-14,Grilled Chicken,mains,83.68,57.51,25.54,Saturday,1,rainy,41.5,none,193,6,4.39,367.34,112.12
2025-06-14,Paneer,mains,61.73,47.7,12.74,Saturday,1,rainy,41.5,none,193,6,7.42,458.24,94.62
2025-06-14,Pasta ,mains,58.81,46.12,12.72,Saturday,1,rainy,41.5,none,193,6,6.85,402.84,87.14
2025-06-14,Margherita Pizza,mains,88.91,65.01,23.76,Saturday,1,rainy,41.5,none,193,6,6.74,599.08,160.07
2025-06-14,Chocolate Cake,desserts,34.67,26.54,8.03,Saturday,1,rainy,41.5,none,193,6,4.09,141.94,32.86
2025-06-14,Cake,desserts,44.91,35.63,8.77,Saturday,1,rainy,41.5,none,193,6,5.73,257.18,50.23
2025-06-14,French Fries,sides,42.24,35.9,5.8,Saturday,1,rainy,41.5,none,193,6,11.51,486.3,66.77
2025-06-14,Garlic Bread,sides,43.84,30.75,12.09,Saturday,1,rainy,41.5,none,193,6,10.58,463.77,127.89
2025-06-14,Corn Soup,soups,15.1,11.88,3.16,Saturday,1,rainy,41.5,none,193,6,4.28,64.64,13.51
2025-06-14,Burger,mains,84.47,60.43,21.74,Saturday,1,rainy,41.5,none,193,6,12.69,1071.5,275.79
2025-06-14,Fish,mains,76.09,53.69,23.27,Saturday,1,rainy,41.5,none,193,6,9.41,716.21,219.01
2025-06-14,Salad,salads,21.61,18.09,3.42,Saturday,1,rainy,41.5,none,193,6,3.2,69.09,10.92
2025-06-14,Ice Cream,desserts,42.5,35.95,7.08,Saturday,1,rainy,41.5,none,193,6,7.95,338.06,56.28
2025-06-14,Onion Rings,sides,35.07,23.35,12.13,Saturday,1,rainy,41.5,none,193,6,9.08,318.59,110.2
2025-06-14,Tomato Soup,soups,18.62,14.76,4.16,Saturday,1,rainy,41.5,none,193,6,5.76,107.3,23.99
2025-06-15,Grilled Chicken,mains,69.24,49.55,20.19,Sunday,1,rainy,8.8,none,188,6,9.03,625.03,182.22
2025-06-15,Paneer,mains,68.67,56.33,11.8,Sunday,1,rainy,8.8,none,188,6,6.09,418.09,71.82
2025-06-15,Pasta ,mains,96.16,79.15,15.43,Sunday,1,rainy,8.8,none,188,6,13.57,1304.94,209.42
2025-06-15,Margherita Pizza,mains,53.13,43.9,9.69,Sunday,1,rainy,8.8,none,188,6,4.62,245.5,44.79
2025-06-15,Chocolate Cake,desserts,30.39,20.52,9.27,Sunday,1,rainy,8.8,none,188,6,4.87,148.06,45.18
2025-06-15,Cake,desserts,42.97,31.17,11.4,Sunday,1,rainy,8.8,none,188,6,4.31,185.0,49.08
2025-06-15,French Fries,sides,36.74,24.49,11.93,Sunday,1,rainy,8.8,none,188,6,8.2,301.15,97.8
2025-06-15,Garlic Bread,sides,35.78,25.11,9.93,Sunday,1,rainy,8.8,none,188,6,8.26,295.47,82.02
2025-06-15,Corn Soup,soups,19.42,12.87,6.1,Sunday,1,rainy,8.8,none,188,6,9.54,185.21,58.16
2025-06-15,Burger,mains,96.87,78.81,19.81,Sunday,1,rainy,8.8,none,188,6,12.02,1164.57,238.21
2025-06-15,Fish,mains,70.15,46.67,23.57,Sunday,1,rainy,8.8,none,188,6,6.29,441.3,148.29
2025-06-15,Salad,salads,20.34,14.99,4.82,Sunday,1,rainy,8.8,none,188,6,12.07,245.54,58.21
2025-06-15,Ice Cream,desserts,26.73,19.43,7.13,Sunday,1,rainy,8.8,none,188,6,12.17,325.37,86.84
2025-06-15,Onion Rings,sides,42.83,28.88,12.85,Sunday,1,rainy,8.8,none,188,6,13.75,589.0,176.69
2025-06-15,Tomato Soup,soups,20.08,14.09,5.77,Sunday,1,rainy,8.8,none,188,6,10.57,212.23,60.98
2025-06-16,Grilled Chicken,mains,84.98,71.26,13.14,Monday,0,sunny,27.0,none,219,6,5.71,485.15,75.0
2025-06-16,Paneer,mains,79.78,60.38,20.87,Monday,0,sunny,27.0,none,219,6,4.53,361.74,94.62
2025-06-16,Pasta ,mains,83.76,68.11,15.31,Monday,0,sunny,27.0,none,219,6,9.18,769.24,140.62
2025-06-16,Margherita Pizza,mains,81.1,57.53,23.75,Monday,0,sunny,27.0,none,219,6,11.21,909.04,266.17
2025-06-16,Chocolate Cake,desserts,34.78,27.02,8.48,Monday,0,sunny,27.0,none,219,6,8.64,300.7,73.33
2025-06-16,Cake,desserts,42.43,29.53,12.07,Monday,0,sunny,27.0,none,219,6,5.74,243.43,69.24
2025-06-16,French Fries,sides,65.97,53.76,12.24,Monday,0,sunny,27.0,none,219,6,3.54,233.21,43.28
2025-06-16,Garlic Bread,sides,53.52,38.89,15.89,Monday,0,sunny,27.0,none,219,6,6.71,359.1,106.61
2025-06-16,Corn Soup,soups,16.37,11.92,4.74,Monday,0,sunny,27.0,none,219,6,6.55,107.28,31.06
2025-06-16,Burger,mains,77.19,51.97,26.03,Monday,0,sunny,27.0,none,219,6,10.28,793.54,267.62
2025-06-16,Fish,mains,86.3,56.67,26.9,Monday,0,sunny,27.0,none,219,6,3.29,283.86,88.47
2025-06-16,Salad,salads,27.98,25.12,3.0,Monday,0,sunny,27.0,none,219,6,7.35,205.81,22.1
2025-06-16,Ice Cream,desserts,42.77,32.72,9.76,Monday,0,sunny,27.0,none,219,6,14.25,609.55,139.13
2025-06-16,Onion Rings,sides,45.96,32.63,12.11,Monday,0,sunny,27.0,none,219,6,13.5,620.32,163.48
2025-06-16,Tomato Soup,soups,25.17,21.23,4.04,Monday,0,sunny,27.0,none,219,6,10.14,255.37,40.96
2025-06-17,Grilled Chicken,mains,57.64,40.77,15.42,Tuesday,0,rainy,10.6,none,119,6,4.65,268.16,71.75
2025-06-17,Paneer,mains,36.44,27.04,9.56,Tuesday,0,rainy,10.6,none,119,6,13.55,493.83,129.48
2025-06-17,Pasta ,mains,61.0,50.99,9.9,Tuesday,0,rainy,10.6,none,119,6,5.6,341.38,55.38
2025-06-17,Margherita Pizza,mains,50.33,38.53,12.47,Tuesday,0,rainy,10.6,none,119,6,9.49,477.73,118.4
2025-06-17,Chocolate Cake,desserts,21.98,18.68,3.38,Tuesday,0,rainy,10.6,none,119,6,14.58,320.55,49.26
2025-06-17,Cake,desserts,22.97,15.42,8.19,Tuesday,0,rainy,10.6,none,119,6,6.72,154.43,55.06
2025-06-17,French Fries,sides,31.24,25.5,5.85,Tuesday,0,rainy,10.6,none,119,6,3.38,105.61,19.78
2025-06-17,Garlic Bread,sides,23.69,15.7,8.78,Tuesday,0,rainy,10.6,none,119,6,11.96,283.28,105.0
2025-06-17,Corn Soup,soups,9.15,6.2,2.69,Tuesday,0,rainy,10.6,none,119,6,11.53,105.51,31.02
2025-06-17,Burger,mains,39.46,28.26,12.18,Tuesday,0,rainy,10.6,none,119,6,5.67,223.66,69.05
2025-06-17,Fish,mains,56.81,40.93,16.65,Tuesday,0,rainy,10.6,none,119,6,3.52,199.93,58.6
2025-06-17,Salad,salads,16.23,11.61,4.75,Tuesday,0,rainy,10.6,none,119,6,6.34,102.92,30.1
2025-06-17,Ice Cream,desserts,22.07,18.12,4.31,Tuesday,0,rainy,10.6,none,119,6,12.17,268.61,52.48
2025-06-17,Onion Rings,sides,34.49,27.37,6.95,Tuesday,0,rainy,10.6,none,119,6,5.47,188.71,38.02
2025-06-17,Tomato Soup,soups,14.04,10.3,3.98,Tuesday,0,rainy,10.6,none,119,6,14.65,205.65,58.29
2025-06-18,Grilled Chicken,mains,78.3,54.42,23.08,Wednesday,0,rainy,10.7,none,151,6,14.72,1152.38,339.66
2025-06-18,Paneer,mains,66.56,48.84,16.04,Wednesday,0,rainy,10.7,none,151,6,10.63,707.48,170.53
2025-06-18,Pasta ,mains,48.95,38.74,9.56,Wednesday,0,rainy,10.7,none,151,6,10.19,498.61,97.4
2025-06-18,Margherita Pizza,mains,66.18,51.43,15.23,Wednesday,0,rainy,10.7,none,151,6,5.24,346.71,79.77
2025-06-18,Chocolate Cake,desserts,27.11,21.68,5.26,Wednesday,0,rainy,10.7,none,151,6,12.75,345.74,67.03
2025-06-18,Cake,desserts,22.92,19.31,3.72,Wednesday,0,rainy,10.7,none,151,6,11.03,252.75,40.99
2025-06-18,French Fries,sides,43.87,29.03,14.0,Wednesday,0,rainy,10.7,none,151,6,3.99,174.89,55.81
2025-06-18,Garlic Bread,sides,43.51,30.21,13.38,Wednesday,0,rainy,10.7,none,151,6,5.24,227.83,70.08
2025-06-18,Corn Soup,soups,11.37,9.41,1.93,Wednesday,0,rainy,10.7,none,151,6,3.95,44.86,7.63
2025-06-18,Burger,mains,75.44,57.81,17.64,Wednesday,0,rainy,10.7,none,151,6,7.29,549.56,128.54
2025-06-18,Fish,mains,45.66,37.35,8.97,Wednesday,0,rainy,10.7,none,151,6,9.25,422.34,82.93
2025-06-18,Salad,salads,20.28,15.48,4.65,Wednesday,0,rainy,10.7,none,151,6,12.19,247.17,56.72
2025-06-18,Ice Cream,desserts,38.01,31.43,7.13,Wednesday,0,rainy,10.7,none,151,6,13.06,496.41,93.15
2025-06-18,Onion Rings,sides,35.74,27.41,8.89,Wednesday,0,rainy,10.7,none,151,6,13.12,468.89,116.68
2025-06-18,Tomato Soup,soups,18.27,13.62,4.84,Wednesday,0,rainy,10.7,none,151,6,10.96,200.11,53.03
2025-06-19,Grilled Chicken,mains,47.61,32.78,15.71,Thursday,0,rainy,10.8,none,164,6,12.76,607.26,200.41
2025-06-19,Paneer,mains,50.93,34.64,15.19,Thursday,0,rainy,10.8,none,164,6,8.12,413.54,123.36
2025-06-19,Pasta ,mains,65.61,55.4,9.63,Thursday,0,rainy,10.8,none,164,6,10.8,708.51,103.94
2025-06-19,Margherita Pizza,mains,50.42,34.41,17.06,Thursday,0,rainy,10.8,none,164,6,14.64,738.25,249.77
2025-06-19,Chocolate Cake,desserts,25.26,17.91,7.16,Thursday,0,rainy,10.8,none,164,6,14.05,354.86,100.64
2025-06-19,Cake,desserts,34.39,27.48,6.46,Thursday,0,rainy,10.8,none,164,6,8.34,286.78,53.9
2025-06-19,French Fries,sides,31.89,24.28,7.36,Thursday,0,rainy,10.8,none,164,6,5.35,170.79,39.39
2025-06-19,Garlic Bread,sides,50.97,38.29,12.73,Thursday,0,rainy,10.8,none,164,6,9.09,463.37,115.7
2025-06-19,Corn Soup,soups,15.38,12.14,3.0,Thursday,0,rainy,10.8,none,164,6,11.43,175.87,34.33
2025-06-19,Burger,mains,52.94,39.55,12.79,Thursday,0,rainy,10.8,none,164,6,5.31,281.13,67.94
2025-06-19,Fish,mains,76.81,50.32,24.27,Thursday,0,rainy,10.8,none,164,6,8.25,633.95,200.29
2025-06-19,Salad,salads,24.07,19.31,4.7,Thursday,0,rainy,10.8,none,164,6,14.95,359.97,70.35
